,text,label,party,year,country
3927,"Die Zustimmung zu rechter Politik baut auf Rassismus und der Erfahrung auf, dass Interessen nur gegen andere durchgesetzt werden können.",503.0,linke,2021,9
3928,"Dass die Regierung den rechten Forderungen bei Flucht und Asylrecht nachgegeben hat, hat die extreme Rechte stärker gemacht, nicht schwächer.",602.1,linke,2021,9
3929,Die Spaltung der Gesellschaft stärkt zudem religiöse Fundamentalisten.,604.0,linke,2021,9
3930,Dagegen braucht es eine soziale Politik für alle Menschen.,503.0,linke,2021,9
3931,Mit gleichen Rechten für alle,503.0,linke,2021,9
3932,"und massiven Investitionen in die öffentliche Infrastruktur, die eine Gesellschaft zusammenhält – bezahlbarer Wohnraum, kostenfreier ÖPNV, gute Gesundheitsversorgung, Arbeit und Bildung (vgl. Kapitel »Solidarische Einwanderungsgesellschaft«).",411.0,linke,2021,9
3933,Entwaffnung der extremen Rechten und Ermittlungsschwerpunkte für rechten Terror!,605.1,linke,2021,9
3934,"Ermittlungsschwerpunkte bei BKA und Bundesanwaltschaft müssen die Vernetzung der militanten Naziszene, insbesondere entsprechende Netzwerke bei Polizei, Bundeswehr und Spezialeinheiten stärker in den Blick nehmen.",605.1,linke,2021,9
3935,Sie dürfen Fälle rechter Gewalt nicht mehr als Einzelfälle verharmlosen.,605.1,linke,2021,9
3936,Reichsbürgern und Neonazis muss endlich die waffenrechtliche Erlaub­nis entzogen werden.,605.1,linke,2021,9
3937,"Wir wollen ein Bleiberecht für die Opfer rechter Gewalt, um der auf Vertreibung gerichteten Intention der Täter*innen entgegenzutreten,",503.0,linke,2021,9
3938,"und verurteilen die Angriffe auf Moscheen, Synagogen sowie andere sakrale oder symbolische Orte.",503.0,linke,2021,9
3939,Auch linke Menschen und Strukturen geraten immer wieder in den Fokus rechter Angriffe.,202.1,linke,2021,9
3940,Wir stehen zusammen und sind solidarisch mit Opfern rechter Gewalt und ihren Ange­ hörigen.,202.1,linke,2021,9
3941,Sie müssen besser und langfristig unterstützt werden.,503.0,linke,2021,9
3942,Demokratisierung der Sicherheitsbe­hörden!,202.1,linke,2021,9
3943,Es braucht eine wissenschaftliche Untersuchung extrem rechter Einstellungen und rassistischer Praktiken bei Polizei und Bundeswehr.,202.1,linke,2021,9
3944,"Gegen Rassismus und Korpsgeist bei der Polizei sind eine unabhängige Beschwerde- und Ermittlungsstelle auf Bundesebene, eine Kennzeichnungspflicht, eine Überarbeitung der Ausbildung sowie Rotationsmodelle für geschlossene Einheiten nötig.",202.1,linke,2021,9
3945,"Rassistische, antisemitische, homo- und transfeindliche, sowie sexistische Ansichten müssen auch in den Behörden aktiv bekämpft werden (vgl. Kapitel »Sicherheit für alle!«).",202.1,linke,2021,9
3946,"Wir fordern die Einsetzung eines Unter­suchungsausschusses zum Rechtsterrorismus, um die Aufklärung fortzusetzen und die lange Geschichte rechtsterroristischer Strukturen in der Bundesrepublik sowie die Verantwortung staatlicher Stellen aufzuarbeiten.",202.1,linke,2021,9
3947,Alle NSU-Akten müssen endlich der Öffentlichkeit zugänglich gemacht werden.,202.1,linke,2021,9
3948,"Wir werden die parlamentarische Aufklärung des Rechtsterrors im Bundestag vorantreiben, Druck machen für die Freiga­be der Akten der Geheimdienste u. a. zum Oktoberfest-Attentat und zum NSU-Komplex und unabhängige Recherche weiterhin nach Kräften unterstützen.",202.1,linke,2021,9
3949,"Wir fordern das Verbot militanter, bewaffneter, neonazistischer Organisationen.",202.1,linke,2021,9
3950,"Wir setzen uns für eine antifaschistische Erinnerungskultur ein, um das Gedenken an die Opfer von damals und heute zu bewahren.",202.1,linke,2021,9
3951,Der 8. Mai soll als Tag der Befreiung vom Faschismus endlich ein bundeseinheitlicher Feiertag werden.,202.1,linke,2021,9
3952,Die politische Bildung an den Schulen sowie kritische Sozialwissenschaften an den Hochschulen wollen wir stärken.,506.0,linke,2021,9
3953,"Deutschland hat wegen der beispiellosen Verbrechen der Deutschen an jüdischen Menschen und an Sinti*zze und Rom*nja wegen der Entfesselung des Zweiten Weltkriegs und der Verbrechen an den Völkern Europas – besonders an Polen und den Völkern der Sowjetunion – an politisch Andersdenkenden, behinderten Menschen und Homosexuellen – eine besondere Verantwortung und muss jeder Art von Menschenfeindlichkeit, Antisemitismus, Antiziganismus, antimuslimischem und anderem Rassismus und Sexismus entgegentreten.",602.1,linke,2021,9
3955,"Dän*innen, Fries*innen, Sinti*zze und Rom*nja sowie Sorb*innen/Wend*innen leben seit Jahrhunderten in Deutschland, die Regionalsprache Niederdeutsch wird bis heute gesprochen.",607.1,linke,2021,9
3956,"Zur Schaffung kultureller und sprachlicher Vielfalt gehört deshalb die Förderung von Regional- und Minderheitensprachen, die entsprechend der Europäischen Minderheitencharta (Europäische Charta der Regional­ oder Minderheitensprachen) anerkannt sind.",607.1,linke,2021,9
3957,"Wir fordern bundespolitische Grundsätze zur Wahrung und Weiterentwicklung der Identität, Sprache und Kultur der ethnischen Minderheiten sowie Minderheitenschutz im Grundgesetz.",607.1,linke,2021,9
3958,Bei der Strukturförderung von Regionen sind die Bedürfnisse der ethnischen Minderheiten angemessen zu berücksichtigen.,607.1,linke,2021,9
3959,In ganz besonderer Weise betrifft das die erneut vor einem Umbruch stehende Lausitz/Łužyca/Łužica.,607.1,linke,2021,9
3960,"Wir stehen dafür, Institutionen und Projekte zu Erhalt, Pflege und Entwicklung der Minderheitensprachen und -kulturen finanziell gemäß den gewachsenen Aufgaben auszustatten.",607.1,linke,2021,9
3961,"Wir setzen uns dafür ein, die Sinti*zze und Rom*nja zu schützen und zu fördern.",607.1,linke,2021,9
3962,Wir setzen uns für die Fortsetzung der gesellschaftlichen Aufarbeitung der Verfolgungsgeschichte der Sinti*zze und Rom*nja während der NS-Zeit ein.,503.0,linke,2021,9
3963,"Wir unterstützen Maßnahmen gegen Antiziganismus sowie zur Stärkung der Teilhabe von Sinti*zze und Rom*nja und wollen den gesellschaftlichen Beitrag der Minderheit in Deutschland umfassender vermitteln, um der strukturellen Ungleichheit und der tief sitzenden Ablehnung gegenüber der Minderheit entgegenzuwirken.",607.1,linke,2021,9
3964,Die Empfehlungen der unabhängigen Expertenkommission Antiziganismus müssen schnell umgesetzt werden.,503.0,linke,2021,9
3965,Wir unterstützen die europaweiten Bemühungen um die Schaffung von verlässlichen minderheitenpolitischen Instrumenten auf der Ebene der Europäischen Union – die Ablehnung der Minority-Safepack-Initiative durch die EU-Kommission darf nicht das letzte Wort sein.,108.0,linke,2021,9
3967,Die Gewaltkriminalität geht seit Jahren zurück.,605.1,linke,2021,9
3968,Aber das Gefühl der Verunsicherung wächst.,605.1,linke,2021,9
3969,Bei jedem Bericht über Straftaten fordern Innenpolitiker der Regierung Gesetzesverschärfungen und die Einschränkung von Grundrechten.,605.2,linke,2021,9
3970,"Diese Sicherheitspolitik verwaltet die Probleme, anstatt sie zu lösen.",605.2,linke,2021,9
3971,Genützt hat das vor allem dem Machtstreben der Konservativen und den Profiten der Sicherheitsbranche.,605.2,linke,2021,9
3972,Die herrschende Sicherheitspolitik ist ungerecht.,503.0,linke,2021,9
3973,Sie trifft Menschen mit wenig Geld und ohne Lobby härter.,503.0,linke,2021,9
3974,Ersatzfreiheitsstrafen für kleine Delikte wie Fahren ohne Fahrschein bringen jedes Jahr Tausende Menschen ins Gefängnis.,605.2,linke,2021,9
3975,Kontrollen von Wirtschaftskriminalität und Steuerhinterziehung werden hingegen heruntergefahren – die Großen lässt man laufen.,503.0,linke,2021,9
3976,Für viele Menschen bedeutet die Einschränkung von Grundrechten und die Aufrüstung der Polizei neue Unsicherheiten.,605.2,linke,2021,9
3977,So werden Spaltung und Aggression im Alltag verstärkt.,606.1,linke,2021,9
3978,"Umso mehr, als immer mehr extrem rechte Netzwerke in Polizei und Justiz aufgedeckt werden.",202.1,linke,2021,9
3979,Auch das Vorgehen der Bundesregierung in der Coronapandemie entsprach viel zu oft falschen Maßstäben.,305.1,linke,2021,9
3980,"Die Einschränkung von Bürgerrechten und der Versammlungsfreiheit war schwerwiegend, oft wurde die Verhältnismäßigkeit nicht gewahrt.",202.1,linke,2021,9
3981,"Der Arbeitsschutz bei großen Konzernen wie Tönnies und Amazon wurde nur mangelhaft durchgesetzt,",701.0,linke,2021,9
3982,dagegen wurden Menschen im Park polizeilich schikaniert.,605.2,linke,2021,9
3983,Menschen mit niedrigen Einkommen und in kleinen Wohnungen waren von dieser Schieflage der Krisenpolitik besonders betroffen.,503.0,linke,2021,9
3984,"Mehr Sicherheit gibt es nicht durch die Aufrüstung von Polizei und Geheimdiensten, sondern durch Bekämpfung der sozialen Ursachen von Kriminalität, Verunsicherung und Gewalt.",605.2,linke,2021,9
3985,Der Vollzug bestehenden Rechts und die Abwendung von Gefahren müssen ebenso gewährleistet sein wie der Schutz der Freiheitsund Bürgerrechte – für alle!,202.1,linke,2021,9
3986,"Wir wollen deshalb einen Politikwechsel – weg von der einseitigen Fokussierung auf repressive Maßnahmen und Symbolpolitik hin zum umfassenden Ansatz einer demokratischen Sicherheitspolitik, die Grundrechte schützt, Prävention stärkt, soziale Sicherheiten ausbaut, in das Öffentliche investiert und die Sicherheitsbehörden demokratisiert.",202.1,linke,2021,9
3987,Staatliche Gewalt wollen wir als Mittel zur Konfliktlösung langfristig zurückdrängen und durch zivilgesellschaftliche Prävention und Kooperation ersetzen.,605.2,linke,2021,9
3988,Grundrechte umfassend durchsetzen!,202.1,linke,2021,9
3989,"Es braucht ein bundesweit wirksames Antidis­kriminierungsrecht, das sich am Berliner Antidiskriminierungsgesetz orientiert.",503.0,linke,2021,9
3990,"Wir stellen uns gegen rechte Kampagnen, die Minderheiten zu kriminalisieren versuchen und soziale Probleme in ethnische bzw. kulturelle Konflikte umdeuten wollen.",503.0,linke,2021,9
3991,Mehr Sicherheit durch mehr Beteili­gung!,202.1,linke,2021,9
3992,"Wir wollen eine Sicherheitspolitik, die keine autoritäre Schlagseite hat, sondern alle Betroffenen miteinbezieht.",202.1,linke,2021,9
3993,"Im Pandemiefall braucht es in Zukunft etwa Pandemie- und Gesundheitsräte, die bundesweit und kommunal die Zivilgesellschaft in all ihrer Vielfalt in Umsetzung und Konzeption von Infektionsschutzmaßnahmen einbeziehen.",606.1,linke,2021,9
3994,Die Verhältnismäßigkeit wahren!,202.1,linke,2021,9
3995,Bagatelldelikte wie »Fahren ohne Fahrschein« und »Containern« sowie opferlose Vergehen wie Verstöße gegen das Betäubungsmittelgesetz oder »illegale Einreise« müssen endlich entkriminalisiert werden.,605.2,linke,2021,9
3996,"Ersatzfreiheitsstrafen für Geldstrafen sind sozial ungerecht, sie gehören abgeschafft!",503.0,linke,2021,9
3997,Rechtsstaat stärken!,202.1,linke,2021,9
3998,Geheimdienste sind Fremdkörper in der Demokratie.,201.1,linke,2021,9
3999,Durch ihre Intransparenz und den Vorrang des Informant*innen-Schutzes behindern sie polizeiliche Ermittlungen und juristische Aufklärung.,605.1,linke,2021,9
4000,Dabei ist Abwehr von Gefahren Aufgabe einer demokratisch kontrollierten Polizei.,605.1,linke,2021,9
4001,Deshalb wollen wir den Verfassungsschutz und perspektivisch alle Geheimdienste abschaffen und ihn durch eine Beob­achtungsstelle »Autoritarismus und gruppenbezogene Menschenfeindlich­ keit« ersetzen.,202.1,linke,2021,9
4002,Als Erstes muss der Einsatz von V-Leuten beendet werden (vgl. Kapitel »Rechten Terror und Gewalt stoppen«).,605.2,linke,2021,9
4003,Datenschutz wirksam machen!,201.1,linke,2021,9
4004,"Wir wollen das Recht auf informationelle Selbstbe­stimmung sichern: gegen Vorratsdatenspeicherung, Bestandsdatenauskunft und Onlinedurchsuchungen (»Staatstrojaner«), nichtindividualisierte Funkzellenabfrage, allgegenwärtige Videoüberwachung, Späh- und Lauschangriffe und Rasterfahndung.",201.1,linke,2021,9
4005,Gerade in Krisenzeiten: Kein Lockdown für die Demokratie – Bürgerrechte sind systemrelevant!,202.1,linke,2021,9
4006,"Es darf keine Entmachtung der Parlamente geben, keine (Selbst-)Ermächtigung der Exekutive.",202.1,linke,2021,9
4007,Politische Betätigung und Versammlungen müssen möglich bleiben.,202.1,linke,2021,9
4008,Allgemeine Versammlungsverbote sind Gift für die Demokratie.,202.1,linke,2021,9
4009,Auch das Arbeitsrecht darf nicht ausgehebelt werden.,701.0,linke,2021,9
4010,Das Recht auf Privatsphäre und informationelle Selbstbestimmung gilt auch für Beschäftigte.,701.0,linke,2021,9
4011,"Das fängt schon beim Schutz gegen Videoüberwachung am Arbeitsplatz an, beim Einsatz von Detektiven oder der Überwachung des E-Mail-Verkehrs.",701.0,linke,2021,9
4012,Angesichts neuer Möglichkeiten zur digitalen Leistungsüberwachung fordern wir ein Beschäftigtendatenschutzgesetz.,701.0,linke,2021,9
4013,Sicherheit ist eine öffentliche Aufgabe!,605.1,linke,2021,9
4014,"Die Privatisierung von Sicherheit durch private Sicherheitsdienste, »Schwarze Sheriffs« usw. wollen wir verhindern bzw. rückgängig machen.",413.0,linke,2021,9
4015,"Es ist schon schwierig genug, staatliche Sicherheitsbehörden zu überwachen, bei privaten Diensten ist das unmöglich.",202.1,linke,2021,9
4016,Sonderstrafrecht stoppen!,605.2,linke,2021,9
4017,Die Antiterrorgesetzgebung der Bundesregierungen der vergangenen 20 Jahre gehört auf den bürgerrechtlichen Prüfstand.,605.1,linke,2021,9
4018,Verbrechen zu bekämpfen und Gefahren abzuwehren ist Aufgabe der Strafverfolgungsbehörden.,605.1,linke,2021,9
4019,"Hierfür braucht es kein politisches Sonderstrafrecht (wie die Paragrafen 129 a und 129 b StGB), wir wollen diese Paragrafen abschaffen.",605.2,linke,2021,9
4020,Wir fordern die Aufhebung des PKK-Verbots.,202.1,linke,2021,9
4021,Staatliche und zivile Organisationen dürfen nicht militarisiert werden.,105.0,linke,2021,9
4022,Wir wollen die zivil-militärische Zusammenarbeit (ZMZ) zugunsten einer Stärkung des Technischen Hilfswerks und des Katastrophenschutzes beenden.,105.0,linke,2021,9
4023,Die schon bestehenden Strukturen der ZMZ sowie die in Aufbau befindlichen Strukturen der Reservekräfte der Bundeswehr müssen aufgelöst werden.,105.0,linke,2021,9
4024,Gewalt stoppen – Opfer schützen!,605.1,linke,2021,9
4025,"Um die Gewalt gegen Frauen und Kinder zu bekämpfen braucht es endlich eine Vollfinan­zierung von Frauenberatungsstellen und­ -notrufen, ausreichend Frauenhausplätze und Präventionsprogramme für gewalttätige Männer (vgl. Kapitel »Feminismus«).",605.1,linke,2021,9
4026,Waffenbesitz erschweren!,605.1,linke,2021,9
4027,Waffen- und Munitionsbesitz sollen strenger reglementiert werden.,605.1,linke,2021,9
4028,Gewalttäter*innen müssen konsequent mit einem Waffenverbot belegt werden.,605.1,linke,2021,9
4029,"Für eingriffsintensive Maßnahmen wie Hausdurchsuchungen, Leibesvisitationen, Telekommunikationsüberwachung u. ä. wollen wir eine Entschädigung, wenn sie sich im Nachhinein als rechtswidrig oder missbräuchlich herausstellen.",201.1,linke,2021,9
4031,Die Arbeitsbedingungen für viele Polizist*innen sind von Belastungen und Überstunden geprägt.,701.0,linke,2021,9
4032,"Das liegt auch daran, dass ihnen immer neue Aufgaben zugewiesen werden.",701.0,linke,2021,9
4033,Das wollen wir ändern und Arbeitsbedingungen verbessern.,701.0,linke,2021,9
4034,"Im Rechtsstaat darf die Polizei nicht als Universalmittel zur Bearbeitung von Problemen eingesetzt werden, sie sollte auf die Kernaufgaben der Abwehr konkreter Gefahren und der Straftatenbekämpfung unter strikter Beachtung des Verhältnismäßigkeitsgrundsatzes beschränkt sein.",605.1,linke,2021,9
4035,Die dokumentierten Fälle von Diskriminierung durch die Polizei haben sich 2019 verdoppelt.,503.0,linke,2021,9
4036,"Jedes Jahr gibt es Hunderte Fälle von rechtswidriger Polizeigewalt, für die sich niemand verantworten muss – eine strafrechtliche Verfolgung findet kaum statt.",202.1,linke,2021,9
4037,Übergriffe werden selten angezeigt und noch seltener angeklagt.,202.1,linke,2021,9
4038,"Vielfach werden Einsatzstrategien angewandt, die einer Demokratie widersprechen.",202.1,linke,2021,9
4039,"So entsteht eine Polizeikultur, die missbräuchliche Gewaltanwendung zulässt und befördert.",202.1,linke,2021,9
4040,Hier braucht es ein Umsteuern!,202.1,linke,2021,9
4041,Die Ausübung des staatlichen Gewaltmonopols muss besser kontrolliert werden.,202.1,linke,2021,9
4042,"Gerade für die vielen Polizist*innen, die rechtsstaatlich handeln und sich dem Schutz aller Menschen verpflichtet fühlen, müssen die Strukturen so verändert werden, dass alle diesem Anspruch gerecht werden.",605.1,linke,2021,9
4043,"Weniger Übergriffe sind nur durch einen Wandel des polizeilichen Selbstverständnisses, von Einsatzformen und Polizeikultur zu erreichen.",202.1,linke,2021,9
4044,"Neben einer Aufgabenstraffung braucht die Polizei deshalb ein modernes, menschenrechtsorientiertes Leitbild, das auf der Grundlage von Verhältnismäßigkeit, Deeskalation und demokratischer Kontrolle aufbaut.",202.1,linke,2021,9
4045,Eine bürgernahe Polizei muss die Rechte von Migrant*innen und Demonstrant*innen genauso schützen,503.0,linke,2021,9
4046,wie für die Menschen erreichbar und ansprechbar sein.,605.1,linke,2021,9
4047,"DIE LINKE steht an der Seite von allen, die sich gegen Polizeigewalt und Rassismus einsetzen und für den Ausbau von Grundrechten und Demokratie eintreten.",202.1,linke,2021,9
4048,"Die Bewegungen gegen Polizeigewalt und Polizeigesetzverschärfungen, Black Lives Matter sowie die migrantischen Initiativen und Verbände sind unsere Verbündeten (vgl. Kapitel »Solidarische Einwanderungsgesellschaft«).",606.2,linke,2021,9
4049,"DIE LINKE wird sich an keiner Regierung beteiligen, die Polizeibefugnisse weiter ausweitet",605.2,linke,2021,9
4050,und demokratische Freiheitsrechte abbaut.,201.1,linke,2021,9
4051,Gute Arbeitsbedingungen!,701.0,linke,2021,9
4052,Polizist*innen brauchen eine gute und moderne Ausbildung.,605.1,linke,2021,9
4053,Zudem benötigen wir eine moderne Personalmitbestimmung für die Polizei.,202.1,linke,2021,9
4054,Einrichtung von unabhängigen Be­schwerde­ und Ermittlungsstellen gegen Polizeigewalt und Diskriminierung durch Polizeibeamt*innen!,202.1,linke,2021,9
4055,Wirksame Kontrolle kann nur durch eine unabhängige Instanz erfolgen.,202.1,linke,2021,9
4056,"Sie erfordert einen kritischen Blick, institutionelle Unabhängigkeit von Polizei und Innenverwaltung sowie eine hinreichende Ausstattung mit Befugnissen und Ressourcen.",202.1,linke,2021,9
4057,Vielfalt leben!,503.0,linke,2021,9
4058,Die Zusammensetzung der Polizei muss die Bevölkerung widerspiegeln.,503.0,linke,2021,9
4059,Mittel dafür können anonymisierte Bewer­bungsverfahren oder Quoten sein.,503.0,linke,2021,9
4060,Sicherheit durch Nachvollziehbarkeit!,605.1,linke,2021,9
4061,Zur Aufklärung und Vermeidung von Übergriffen sollen Einsatzprotokolle und Polizeivideos bei Treuhandstellen aufbewahrt werden.,605.1,linke,2021,9
4062,Transparenz jetzt!,202.1,linke,2021,9
4063,Eine individuelle Kennzeichnungspflicht muss sofort und überall eingeführt werden.,202.1,linke,2021,9
4064,"Es muss selbstverständlich werden, dass Polizeibeamt*innen den Bürger*innen individuell erkennbar gegenübertreten.",202.1,linke,2021,9
4065,Rechtsstaatliche Begrenzung von Befugnissen!,605.2,linke,2021,9
4066,Die Polizeigesetze der letzten Jahre haben die Grenzen aufgeweicht.,605.2,linke,2021,9
4067,Die Strafverschärfungen für Widerstandsdelikte wollen wir rückgängig machen.,605.2,linke,2021,9
4068,Auch die Ausweitung der Befugnisse der Bundespolizei lehnen wir ab.,605.2,linke,2021,9
4069,Probleme angehen!,202.1,linke,2021,9
4070,In der Polizei muss ein humanistisches Menschen­bild gestärkt und menschenfeindlichen Einstellungen entgegengewirkt werden.,201.2,linke,2021,9
4071,"Diese müssen mithilfe von unabhängigen Studien festgestellt, eingestanden, bewusst gemacht und bekämpft werden.",201.2,linke,2021,9
4072,Klarheit schaffen!,503.0,linke,2021,9
4073,"Es braucht klare Regeln, um Racial Profiling zu verhindern:",503.0,linke,2021,9
4074,Verdachtsunabhängige Kontrollen auf der Basis von Gummiparagrafen wie im Bundespolizeigesetz müssen gestrichen werden.,605.2,linke,2021,9
4075,Keine Toleranz für Intoleranz im Staatsdienst!,503.0,linke,2021,9
4076,"Polizist*innen und Beamt*innen, denen rassistisches, sexistisches oder homofeindliches Verhalten nachgewiesen wird, müssen konsequent disziplinarisch verfolgt werden, gegebenenfalls bis zur Entlassung aus dem Dienst.",202.1,linke,2021,9
4077,Deeskalation statt Aufrüstung!,605.2,linke,2021,9
4078,"Die Militarisierung der Polizei, ihre zunehmende Ausstattung mit Maschinenpistolen und »weniger tödlichen Waffen« wie zum Beispiel Taser, den Einsatz von Gummigeschossen oder bewaffnetem SEK gegen Demonstrationen lehnen wir ab.",605.2,linke,2021,9
4079,Den Einsatz von Pfefferspray durch die Polizei wollen wir massiv einschränken;,605.2,linke,2021,9
4080,"im Zusammenhang mit Versammlungen, Ansammlungen im öffentlichen Raum und Veranstaltungen soll er verboten werden.",605.2,linke,2021,9
4081,Die Ausbildung muss sich ändern!,411.0,linke,2021,9
4082,Die Polizeiausbildung des gehobenen Dienstes sollte überwiegend in den allgemeinen Hochschulen erfolgen.,506.0,linke,2021,9
4083,Es braucht mehr kritische Polizeiforschung und -lehre sowie eine fortdauernde Evaluation polizeilichen Handelns.,605.2,linke,2021,9
4084,Unterstützung geben!,503.0,linke,2021,9
4085,"Es braucht ver­bindliche Unterstützungsangebote wie Supervisionen, Fortbildungen zu Vielfalt und diskriminierungsfreiem Verhalten sowie psychologische Betreuung.",503.0,linke,2021,9
4086,"Ziel ist es, Beamt*innen bei der Bewältigung ihrer Erfahrungen zu unterstützen",605.1,linke,2021,9
4087,und die Verfestigung diskriminierender Einstellungen zu verhindern.,503.0,linke,2021,9
4088,Bürgernähe statt Kasernierung!,202.1,linke,2021,9
4089,"Beamt*innen in geschlossenen Einheiten sollen rotieren, um die Herausbildung von Korpsgeist zu erschweren.",605.2,linke,2021,9
4090,Insgesamt wollen wir deutlich weniger geschlossene Einheiten,605.2,linke,2021,9
4091,und stattdessen eine bürgernahe Polizei.,202.1,linke,2021,9
4093,"DIE LINKE ist die einzige Partei im Bundestag, die keine Spenden von Konzernen, Banken, Versicherungen oder Lobbyisten erhält.",304.0,linke,2021,9
4094,Dabei bleibt es.,304.0,linke,2021,9
4095,Der Einfluss des Lobbyismus auf die gesamte Politik muss zurückgedrängt werden.,304.0,linke,2021,9
4096,"Gesetze dürfen nicht von denen geschrieben werden, die davon profitieren.",304.0,linke,2021,9
4097,"Korruption und Bestechung, Vorteilsgewährung und Vorteilsnahme, Intransparenz und Parteiensponsoring dürfen nicht die Politik bestimmen.",304.0,linke,2021,9
4098,"Wir wollen ein verbindliches, maschinenlesbares und transparentes Lobbyregister einführen und treten für ein Beschäftigungsverbot von Lobbyisten in Bundesministerien und – bei Vollzeitparlamenten – von Abgeordneten als bezahlte Interessenvertreter für Dritte ein.",304.0,linke,2021,9
4099,"Wir brauchen eine*n unabhängige*n Lobbybeauftragte*n zur Aufsicht und Kontrolle des Registers, der* die vom Bundestag gewählt wird.",304.0,linke,2021,9
4100,"Den Gesetzesvorlagen der Bundesregierung muss eine Auflistung der Interessenvertreter*innen sowie der Sachverständigen beigefügt werden, deren Stellungnahmen bei der Erstellung und Erarbeitung berücksichtigt wurden oder die sonst mitgewirkt haben (legislative Fußspur).",304.0,linke,2021,9
4101,Kein Lobbyismus an Schulen!,304.0,linke,2021,9
4102,"Soweit Forschung und Einrichtungen oder auch einzelne Studien von Lobbyisten bezahlt werden, muss das transparent gemacht werden.",304.0,linke,2021,9
4103,Auch nachträgliche »Dankeschön Spenden« und Bestechung mit dem Ziel der Imagepflege des Lobbyisten müssen uneingeschränkt als Abgeordnetenbestechung strafbar sein.,304.0,linke,2021,9
4104,"Abgeordneten muss es verboten sein, Spenden anzunehmen.",304.0,linke,2021,9
4105,Die Nebenverdienste von Abgeordneten sind auf Euro und Cent zeitnah zu veröffentlichen.,304.0,linke,2021,9
4106,Unternehmens- und Lobbyistenspenden an Parteien sowie das Parteiensponsoring wie Unternehmensstände auf Parteitagen wollen wir verbieten und Spenden von Privatpersonen auf 25.000 Euro im Jahr begrenzen.,304.0,linke,2021,9
4107,"Der Vermengung von politischen und wirtschaftlichen Interessen wollen wir Einhalt gebieten: Bundesminister*innen und parlamentarische Staatssekretär*innen müssen nach ihrem Ausscheiden aus dem Amt mindestens drei Jahre bzw. für die Dauer des zeitlichen Anspruchs auf Übergangsgeld warten, bevor sie in Unternehmen wechseln, mit deren wirtschaftlichen Interessen sie zuvor politisch befasst waren.",304.0,linke,2021,9
4108,Wir wollen die Europäische Antibetrugs­behörde OLAF ausbauen und stärken.,108.0,linke,2021,9
4110,"Demokratie ist mehr, als alle vier Jahre seine Stimme abzugeben.",202.1,linke,2021,9
4111,"Dafür müssen auf allen Ebenen und in allen Bereichen – von der europäischen, internationalen wie kommunalen Ebene bis hin zum Betrieb, zur Wirtschaft – mehr Mitbestimmung und Beteiligung geschaffen werden.",202.1,linke,2021,9
4112,"Deshalb fordert DIE LINKE seit Jahren, dass Volksinitiativen, Volksbegehren und Volksentscheide auch auf Bundesebene möglich sein müssen.",202.4,linke,2021,9
4113,"Wir wollen, dass die Privatisierung von öffentlichen Dienstleistungen ebenso gestoppt wird wie alle öffentlich-privaten Partnerschaften (ÖPP).",413.0,linke,2021,9
4114,"Bis das durchgesetzt ist, müssen alle Privatisierungsvorhaben den Bürger*innen zur direkten Abstim­mung per Volksentscheid vorgelegt werden.",202.4,linke,2021,9
4115,"Demokratie braucht Meinungs- und Pressefreiheit, Versammlungs- und Vereinigungsfreiheit und die Freiheit der Bürger*innen von staatlicher Ausspähung (vgl. »Kapitel Datensicherheit und Datenschutz«).",201.1,linke,2021,9
4116,"Wir wollen Volksinitiativen, Volksbegeh­ren und Volksentscheide auf Bundesebene einführen.",202.4,linke,2021,9
4117,"Die Ausweitung der Mitbestimmungsrechte schließt auch die Einführung von Referenden ein, d. h., die Bürger*innen können gegen parlamentarische Entscheidungen ein Veto einlegen.",202.4,linke,2021,9
4118,Wir wollen verbindliche Bürger*innen­foren einrichten.,202.4,linke,2021,9
4119,"Planfeststellungsund Raumordnungsverfahren müssen so angelegt werden, dass allen ausreichend Zeit bleibt, sich zu informieren, zu überprüfen, ob ihre Interessen gewahrt bleiben und sich zu beteiligen.",202.4,linke,2021,9
4120,Eine Beschleunigung des Planfeststellungsverfahrens zulasten von Bürger*innenbeteiligung lehnen wir ab.,202.4,linke,2021,9
4121,"Das von der Zivilgesellschaft entwickelte Instrument der Bürger*innenräte, wonach zufällig geloste Menschen aus der Mitte der Gesellschaft Lösungen und Fragestellungen entwerfen, wollen wir unterstützen und fördern.",202.4,linke,2021,9
4122,Das Petitionsrecht wollen wir als Bürgerrecht weiter ausbauen.,202.4,linke,2021,9
4123,"Die Oppositionsrechte in allen Parlamenten, Plenen und Ausschüssen wollen wir stärken.",202.1,linke,2021,9
4124,Ausschusssitzungen sollen grundsätzlich öffentlich sein.,202.1,linke,2021,9
4125,"DIE LINKE setzt sich für eine Absenkung des Wahlalters in allen demokratischen Entscheidungsprozessen auf europäischer, Bundes-, Länder- und Kommunalebene auf 14 Jahre ein.",202.1,linke,2021,9
4126,Das schließt das Wahlrecht für langfristig hier lebende Migrant*innen ein (vgl. Kapitel »Solidarische Einwanderungsgesellschaft«).,607.2,linke,2021,9
4127,"Die Bewegungsfreiheit ist ein essenzielles Recht, das niemandem pauschal genommen werden darf.",201.1,linke,2021,9
4128,Wir wollen den elterlichen Hausarrest verbieten.,604.0,linke,2021,9
4129,"Dieser ist ein veraltetes Erziehungsinstrument, das den Grundrechten von Kindern und Jugendlichen entgegensteht.",604.0,linke,2021,9
